address,osSOV_balance,osSOV_unclaimed
0xb3fbDA6D402a4874DB14ffF4495e6dFbD34b6ff4,0,131191536350945898
0x73d9Ac8CDB2E0c7aE1e743CE7078Ab2ea4b08481,0,0
0xf33350b3778985A606468906908eb002644c2D59,0,113249270433969323
0xE93709A5d4AFA46ed6A2D1B4D93dd13137bAbcB9,0,0
0xCbfeaA6D42d5D5A15Cb5D499dd5905e1231aF74a,0,1177316173221223612
0xB9bE759044e13F545225173b286C70410a5ACA31,0,0
0x79432Cc61878Bc3ed352ea311761359a2625AF8F,0,0
0x538aB12CDa2a972c9D37828A7A9239fb97b863b6,0,319086787820585517
0x2d3117E30D36D561f878640B82BE8209fC69eDc0,0,0
0xBeF54c3b0898d005fB500C6931DED87579d7a3A8,0,899569723065547088711
0x907f6BA8cbbc4528D262c69633062B5f8FA95136,0,11809828723107367562
0xaf6Da5C20cd40F43ED023Ee1EA9F9fcbFf724743,0,29402100000000000000
0x709371EBe78323999dD3e1D2d6DE46b1D57b082c,0,0
0x9a32D0389D3910683F5A1851cf3D60564Acb26E2,0,309085504041778035
0xF4A50Ca186DABe0c3A17DE7F88A415488AAf011e,0,127107692307692307692
0xD805Aa04c701049B282a94eCBf6dD6481BFEC162,0,0
0x20ad091f64EB31267C248F6200775561BcA17168,0,0
0x9ccB7EcF70D0481538aD6632BB5D8dd0E909Fcf8,0,0
0x1d1C383D839F4F7426cCdADC7307a2344e66e252,0,6808680000000000
0x52882EC01fEafbF9de48115D10df6BB75CA3912e,0,1062562020939700111
0x49eb2a1eF5bbfD234e4F50c78bCf78177C0F50E7,0,2548609327532716213
0xD3362E86aaBCaf3f3508A6B878Ab41Fcb82F2Bd5,0,37607916951281549
0xC8D69403c231A31a77fD5e6e87367Fc8f12b0c5B,0,143446153846153846
0x0244f3ba246aEE6F6214ea1439bf64084A323FD2,0,253641573715981180
0x08893092E474F58aDaB42eDd09C37A31a13aA8e4,0,0
0x2150e80DAE8359592D2F7A3f83D9DFA4Cd343c71,0,9210302329223794
0x4Ba38d76D13Fd9cb2691DA53490085708D1E5053,0,0
